,year,life_ladder,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,positive_affect,negative_affect,iso3_code
551,2023,6.26052188873291,0.9412627816200256,69.4000015258789,0.7531772255897522,-0.1357291340827942,0.6467652916908264,0.2350347638130188,SVK
556,2012,6.062891006469727,0.9247537851333618,69.5199966430664,0.9043862819671631,-0.025270674377679825,0.5984772443771362,0.2839898467063904,SVN
557,2013,5.974888801574707,0.9321197271347046,69.68000030517578,0.8900598287582397,0.030103182420134544,0.6245654225349426,0.2742692828178406,SVN
558,2014,5.6783952713012695,0.9083475470542908,69.83999633789062,0.8877477049827576,0.0467338003218174,0.5935014486312866,0.2908124029636383,SVN
559,2015,5.740642070770264,0.9011637568473816,70.0,0.8960072994232178,0.002204295713454485,0.6444973945617676,0.26141873002052307,SVN
560,2016,5.936821460723877,0.9344873428344727,70.17500305175781,0.9035511016845703,-0.060392867773771286,0.5971724390983582,0.2716241776943207,SVN
561,2017,6.166837692260742,0.9281878471374512,70.3499984741211,0.9208626747131348,-0.030686553567647934,0.5823107957839966,0.2856014370918274,SVN
562,2018,6.249419212341309,0.9409711956977844,70.5250015258789,0.9420458674430847,-0.12483382225036621,0.6011959910392761,0.2754848599433899,SVN
563,2019,6.665273666381836,0.9494022727012634,70.69999694824219,0.9454305171966553,-0.1083071380853653,0.6216586232185364,0.2278384566307068,SVN
564,2020,6.462076187133789,0.9534375071525574,70.875,0.9584425687789917,-0.09042347967624664,0.5749271512031555,0.3138525187969208,SVN
565,2021,6.761220932006836,0.9552525877952576,71.05000305175781,0.8510867357254028,0.02554425224661827,0.6428232789039612,0.2610425055027008,SVN
566,2022,6.723397731781006,0.9417567253112793,71.2249984741211,0.9303818345069885,0.09926781058311462,0.6246668100357056,0.24157096445560455,SVN
567,2023,6.7457685470581055,0.91065514087677,71.4000015258789,0.9314993619918823,0.03108157590031624,0.6145375967025757,0.2564457654953003,SVN
574,2012,6.2906904220581055,0.9370233416557312,71.23999786376953,0.7545861005783081,-0.06524298340082169,0.6443791389465332,0.3664744794368744,ESP
575,2013,6.150027275085449,0.9286404848098755,71.36000061035156,0.7593564391136169,-0.1072855144739151,0.6627190709114075,0.37183937430381775,ESP
576,2014,6.456477642059326,0.9478644132614136,71.4800033569336,0.7384723424911499,-0.034010887145996094,0.6826760768890381,0.33546000719070435,ESP
577,2015,6.3806633949279785,0.956471860408783,71.5999984741211,0.732000470161438,-0.07819856703281403,0.7047021985054016,0.2846936881542206,ESP
578,2016,6.318612098693848,0.9417368173599243,71.7249984741211,0.7681737542152405,-0.0539635606110096,0.6299335956573486,0.30082935094833374,ESP
579,2017,6.230173110961914,0.9031581878662109,71.8499984741211,0.7555607557296753,-0.038002219051122665,0.6011785268783569,0.30238765478134155,ESP
580,2018,6.513370990753174,0.910314679145813,71.9749984741211,0.7222506999969482,-0.08087479323148727,0.635578989982605,0.3571908473968506,ESP
581,2019,6.457449436187744,0.9490134716033936,72.0999984741211,0.7779667377471924,-0.054456647485494614,0.6361995935440063,0.315518319606781,ESP
582,2020,6.502175331115723,0.934934675693512,72.2249984741211,0.7832565307617188,-0.12677346169948578,0.6711310148239136,0.31661710143089294,ESP
583,2021,6.469611167907715,0.9264167547225952,72.3499984741211,0.7817949652671814,-0.07604547590017319,0.6390746831893921,0.32398033142089844,ESP
584,2022,6.336902141571045,0.9338998794555664,72.4749984741211,0.7814088463783264,-0.001003757119178772,0.6359292268753052,0.3199615180492401,ESP
585,2023,6.456033229827881,0.9121345281600952,72.5999984741211,0.778683066368103,-0.003899824805557728,0.6545935869216919,0.3251374661922455,ESP
592,2012,7.560147762298584,0.929397463798523,71.27999877929688,0.9443821907043457,0.12695437669754028,0.7955110669136047,0.17022612690925598,SWE
593,2013,7.4340105056762695,0.9156480431556702,71.31999969482422,0.9359105229377747,0.15391124784946442,0.7815104126930237,0.18442030251026154,SWE
594,2014,7.239147663116455,0.9327198266983032,71.36000061035156,0.9452733993530273,0.19674015045166016,0.7932690978050232,0.2076883167028427,SWE
595,2015,7.288922309875488,0.9294599890708923,71.4000015258789,0.9350720643997192,0.2061920464038849,0.7661976218223572,0.19099177420139313,SWE
596,2016,7.368744373321533,0.9120606780052185,71.5250015258789,0.9180364012718201,0.14074784517288208,0.7521624565124512,0.20060691237449646,SWE
597,2017,7.286804676055908,0.9140167832374573,71.6500015258789,0.9345821142196655,0.16528408229351044,0.7561716437339783,0.17506682872772217,SWE
598,2018,7.374792098999023,0.9306795597076416,71.7750015258789,0.9417246580123901,0.07169558107852936,0.74674391746521,0.16075542569160461,SWE
599,2019,7.398092746734619,0.9336450695991516,71.9000015258789,0.9415152072906494,0.08542494475841522,0.7745852470397949,0.2019997090101242,SWE
600,2020,7.314341068267822,0.9355823397636414,72.0250015258789,0.9511815905570984,0.08417140692472458,0.7171959280967712,0.2219332903623581,SWE
601,2021,7.439280033111572,0.9318195581436157,72.1500015258789,0.953379213809967,0.17218750715255737,0.7628944516181946,0.1900082528591156,SWE
602,2022,7.431214332580566,0.949338436126709,72.2750015258789,0.9394619464874268,0.23239469528198242,0.7503734827041626,0.16327576339244843,SWE
603,2023,7.1607770919799805,0.9266175627708435,72.4000015258789,0.926378607749939,0.1466682404279709,0.7388259768486023,0.19444540143013,SWE
606,2012,7.776208877563477,0.9468638896942139,71.5199966430664,0.9454280138015747,0.13140824437141418,0.7927051186561584,0.17600709199905396,CHE
607,2014,7.492803573608398,0.9587963223457336,71.63999938964844,0.9494014382362366,0.053017355501651764,0.7879332304000854,0.18879416584968567,CHE
608,2015,7.572136878967285,0.9383337497711182,71.69999694824219,0.9278024435043335,0.10159885138273239,0.7940536141395569,0.16575907170772552,CHE
609,2016,7.45851993560791,0.9276282787322998,71.9000015258789,0.9339470863342285,0.08087223023176193,0.7583172917366028,0.2063167244195938,CHE
610,2017,7.473593235015869,0.949661374092102,72.0999984741211,0.9249969124794006,0.17250807583332062,0.7335841059684753,0.1958714872598648,CHE
611,2018,7.508586883544922,0.9302909970283508,72.30000305175781,0.9264145493507385,0.09360811859369278,0.755630373954773,0.19152015447616577,CHE
612,2019,7.694221019744873,0.948512852191925,72.5,0.9131667017936707,0.02871980145573616,0.7425279021263123,0.17076177895069122,CHE
613,2020,7.508435249328613,0.9463164806365967,72.69999694824219,0.917343258857727,-0.07271622121334076,0.7302463054656982,0.19322898983955383,CHE
614,2021,7.327672481536865,0.934393048286438,72.9000015258789,0.9078753590583801,0.023514309898018837,0.7467812895774841,0.18260684609413147,CHE
615,2022,6.883844375610352,0.8807874321937561,73.0999984741211,0.848361074924469,0.1275789886713028,0.7100595235824585,0.17994436621665955,CHE
616,2023,6.968832969665527,0.9037570953369141,73.30000305175781,0.8909716606140137,0.10355420410633087,0.7453679442405701,0.18458163738250732,CHE
623,2012,5.030342102050781,0.8975734710693359,62.84000015258789,0.5636497735977173,-0.23131601512432098,0.508998453617096,0.19281907379627228,UKR
624,2013,4.7108025550842285,0.8965104222297668,63.15999984741211,0.5687156915664673,-0.22454160451889038,0.571862518787384,0.22459550201892853,UKR
625,2014,4.297329902648926,0.8767601847648621,63.47999954223633,0.5332674980163574,0.0783347636461258,0.5425521731376648,0.24856005609035492,UKR
626,2015,3.964542865753174,0.909439742565155,63.79999923706055,0.43059203028678894,-0.03886589780449867,0.5310363173484802,0.24107585847377777,UKR
627,2016,4.028690338134766,0.8849613666534424,63.92499923706055,0.5025418996810913,0.004896226804703474,0.5499682426452637,0.21962425112724304,UKR
628,2017,4.3110671043396,0.8583248853683472,64.05000305175781,0.5988755226135254,-0.007828428409993649,0.5280482769012451,0.23476383090019226,UKR
629,2018,4.661909103393555,0.9009367227554321,64.17500305175781,0.6630550622940063,-0.07999103516340256,0.5504855513572693,0.22185148298740387,UKR
630,2019,4.7017621994018555,0.8827264904975891,64.30000305175781,0.7153117656707764,-0.08662498742341995,0.5485344529151917,0.20113173127174377,UKR
631,2020,5.2696757316589355,0.884686291217804,64.42500305175781,0.7842734456062317,0.12084389477968216,0.6287911534309387,0.28473618626594543,UKR
632,2021,5.311355113983154,0.8793085217475891,64.55000305175781,0.7699043154716492,0.16606269776821136,0.5749099850654602,0.250389039516449,UKR
633,2022,4.637436389923096,0.8630681037902832,64.67500305175781,0.8290343880653381,0.4082977771759033,0.5267146229743958,0.38988518714904785,UKR
634,2023,4.672444820404053,0.8391851782798767,64.80000305175781,0.7722635269165039,0.3697696328163147,0.4903583526611328,0.38498812913894653,UKR
641,2012,6.880784034729004,0.9345749616622925,69.5199966430664,0.8889704942703247,0.36585235595703125,0.7386267185211182,0.1842445284128189,GBR
642,2013,6.918055057525635,0.9368841052055359,69.58000183105469,0.9052780270576477,0.3410728871822357,0.7189127802848816,0.2520957887172699,GBR
643,2014,6.758147716522217,0.9102473258972168,69.63999938964844,0.8570396900177002,0.3491040766239166,0.7402334809303284,0.2511403262615204,GBR
644,2015,6.515445232391357,0.9359857439994812,69.69999694824219,0.8329260945320129,0.29444020986557007,0.7395622730255127,0.21926185488700867,GBR
645,2016,6.824283599853516,0.9540681838989258,69.80000305175781,0.8211921453475952,0.24446599185466766,0.7324212193489075,0.22958678007125854,GBR
646,2017,7.103273391723633,0.9374952912330627,69.9000015258789,0.8127332925796509,0.2850033938884735,0.7124046683311462,0.2095724195241928,GBR
647,2018,7.233445167541504,0.9284839034080505,70.0,0.8375083804130554,0.21979162096977234,0.7362332344055176,0.2282756119966507,GBR
648,2019,7.157151222229004,0.942681074142456,70.0999984741211,0.8540395498275757,0.26392683386802673,0.7387860417366028,0.25101444125175476,GBR
649,2020,6.798177242279053,0.9293532371520996,70.19999694824219,0.8846240043640137,0.1955483853816986,0.7174813151359558,0.2246551215648651,GBR
650,2021,6.86696195602417,0.8540295958518982,70.30000305175781,0.8150771856307983,0.2518331706523895,0.683882474899292,0.26562589406967163,GBR
651,2022,6.721779823303223,0.8634395003318787,70.4000015258789,0.857062578201294,0.3075888752937317,0.7227641940116882,0.2701621353626251,GBR
652,2023,6.658042907714844,0.8858657479286194,70.5,0.8744441270828247,0.26972007751464844,0.7190335988998413,0.2723240852355957,GBR
