,iso3_code,country,year,corruption_perceptions_index_score,rule_of_law,gov_effectiveness,control_of_corruption,fdi,gdp_per_capita,gini,unemployement,political_stability,life_ladder,social_support,healthy_life_expectancy_at_birth,freedom_to_make_life_choices,generosity,positive_affect,negative_affect,burglary,fraud,money_laundering,smuggling_of_migrants,theft,theft_of_a_motorized_vehicle
0,ALB,Albania,2012,33.0,-0.519839763641357,-0.26892501115799,-0.778729438781738,7.45135495532692,4247.63134315945,29.0,13.376,-0.143631592392921,5.510124206542969,0.7845017910003662,68.16000366210938,0.6015121340751648,-0.17298804223537445,0.553473174571991,0.2713932394981384,,,,,,
1,ALB,Albania,2013,31.0,-0.518828868865967,-0.324457377195358,-0.751372694969177,9.81628458243044,4413.06338346821,,15.866,0.0919297859072685,4.550647735595703,0.7594767212867737,68.44000244140625,0.6318302750587463,-0.13133929669857025,0.5407509803771973,0.33837857842445374,12.6428205751687,,,,182.021978417839,19.8128585451958
2,ALB,Albania,2014,33.0,-0.311199098825455,-0.0497708097100258,-0.5865718126297,8.69303872198522,4578.63320812155,34.6,18.055,0.485986232757568,4.81376314163208,0.6255869269371033,68.72000122070312,0.7346484065055847,-0.02880115993320942,0.5729450583457947,0.3345426619052887,10.2284870646045,,,,276.030459394293,13.9038078403607
3,ALB,Albania,2015,36.0,-0.31968680024147,0.0275752544403076,-0.54514080286026,8.69053394301894,3952.80357364813,32.8,17.193,0.341639041900635,4.6066508293151855,0.6393561363220215,69.0,0.7038506865501404,-0.08498185873031616,0.5790717005729675,0.35042667388916016,8.01392966683909,25.5335594579808,11.8300866510482,,243.262661575219,9.60977713296289
4,ALB,Albania,2016,39.0,-0.322631984949112,0.0290823616087437,-0.472373723983765,8.80509197849022,4124.05538986272,33.7,15.418,0.337447881698608,4.511100769042969,0.6384114623069763,69.0250015258789,0.7298189401626587,-0.021135902032256126,0.5670797228813171,0.32170599699020386,,31.6896923114836,12.6689350423785,2.1866928977256,195.795787874128,10.3434045003528
5,ALB,Albania,2017,38.0,-0.414191573858261,0.0985528454184532,-0.481386840343475,7.85544826704409,4531.03220675893,33.1,13.616,0.373770743608475,4.639548301696777,0.6376982927322388,69.05000305175781,0.7496110200881958,-0.032957177609205246,0.5472404360771179,0.3338841199874878,,35.3551403005187,13.1626701118827,2.11853001800751,176.984081504365,11.4261700971224
6,ALB,Albania,2018,36.0,-0.414752036333084,0.0805245339870453,-0.546018898487091,7.83109066598543,5365.48934672897,30.1,12.304,0.366779267787933,5.0044026374816895,0.6835916638374329,69.07499694824219,0.8242123126983643,0.0047685811296105385,0.5920446515083313,0.31899672746658325,,32.7075338206675,12.200153423012,4.41430052627499,188.181283852384,8.75908450882912
7,ALB,Albania,2019,35.0,-0.426317363977432,-0.0623007006943226,-0.564274072647095,7.70621785587149,5460.42823730592,30.1,11.466,0.11010505259037,4.9953179359436035,0.6863648891448975,69.0999984741211,0.777351438999176,-0.10332503914833069,0.5481892824172974,0.27382737398147583,,30.4118050693765,13.9532423716476,5.08023288344276,168.169626888211,11.065164773526
8,ALB,Albania,2020,36.0,-0.378028213977814,-0.155121222138405,-0.573538780212402,7.01865154485077,5370.77862312929,29.4,,0.0886125192046165,5.364909648895264,0.7101150155067444,69.125,0.7536710500717163,0.0015586202498525381,0.5634861588478088,0.26506611704826355,,27.8354388389483,14.5455864609542,10.6039767005517,110.29531028666,6.94141895858484
9,ALB,Albania,2021,35.0,-0.280716270208359,-0.0359850227832794,-0.577179968357086,6.75790671297037,6413.28328605026,,,0.196371927857399,5.255481719970703,0.7018827795982361,69.1500015258789,0.8274527192115784,0.038602884858846664,0.553830087184906,0.25365447998046875,26.1322516122478,32.2624714944775,13.7316925361946,13.6266030524992,117.069684836638,7.2511743749803
10,ALB,Albania,2022,36.0,-0.165585100650787,0.0645405352115631,-0.408189445734024,7.57934219388197,6846.42614266044,,,0.106261312961578,5.212213039398193,0.7240896224975586,69.17500305175781,0.8022497892379761,-0.06995203346014023,0.5471259355545044,0.25482553243637085,21.3557863450328,34.0918566199947,16.711694421566,14.7062910909781,86.4786208172828,4.18671923403444
11,ALB,Albania,2023,37.0,-0.164097368717194,0.250855356454849,-0.332218527793884,6.88397745384155,8575.17113446213,,,0.183348968625069,5.444690704345703,0.6907526254653931,69.19999694824219,0.8715454936027527,0.06788530200719833,0.5973492860794067,0.3142271339893341,,,,,,
12,AUT,Austria,2012,69.0,1.85712373256683,1.56018972396851,1.42725443840027,1.2830027920872,48250.4059142637,30.5,4.909,1.34056687355042,7.400688648223877,0.945142388343811,70.0999984741211,0.9197039008140564,0.11211855709552765,0.712149977684021,0.15667499601840973,,,,,,
13,AUT,Austria,2013,69.0,1.83409059047699,1.57137954235077,1.53727698326111,-0.302633479129545,50305.3545774973,30.8,5.367,1.36410057544708,7.498802661895752,0.949809193611145,70.19999694824219,0.9217344522476196,0.16256439685821533,0.7250531911849976,0.16260331869125366,1046.08281181324,409.468014711649,3.96247956404234,44.6486536591199,1816.16005304062,135.361132250232
14,AUT,Austria,2014,72.0,1.93843615055084,1.5529956817627,1.46650183200836,0.389557041234778,51314.9722616322,30.5,5.674,1.27070045471191,6.949999809265137,0.898920476436615,70.30000305175781,0.8850268721580505,0.1119244396686554,0.7209653258323669,0.1701495498418808,1000.308211989,347.071974403193,4.98474970822832,61.6540990907395,1734.86841781938,120.570096229072
15,AUT,Austria,2015,76.0,1.81477534770966,1.4509791135788,1.47204375267029,-1.80409511056007,43915.228020857,30.5,5.802,1.12933051586151,7.076447010040283,0.9281103014945984,70.4000015258789,0.9003051519393921,0.09321006387472153,0.747707724571228,0.16446903347969055,915.854481053399,336.67649377414,5.2878701465712,112.919747834548,1622.85544756498,112.734614525259
16,AUT,Austria,2016,75.0,1.76146185398102,1.47481060028076,1.49688053131104,-7.23989904197038,45061.4993920192,30.8,6.064,0.8921759724617,7.04807186126709,0.9263185858726501,70.5250015258789,0.88851398229599,0.0741286501288414,0.7134508490562439,0.19742384552955627,921.457331762755,372.49526039471,6.43279157858302,37.8069583346258,1642.89147342633,103.279498956503
17,AUT,Austria,2017,75.0,1.8003545999527,1.46775150299072,1.50082015991211,3.38180275607348,47163.7425775142,29.7,5.561,1.02962481975555,7.293727874755859,0.9062178134918213,70.6500015258789,0.890030562877655,0.1275908648967743,0.6988893747329712,0.18026871979236603,787.258101623462,398.408819964226,7.0701936096362,16.8116018467073,1497.21011524188,56.9821230950261
18,AUT,Austria,2018,76.0,1.85348308086395,1.45611667633057,1.56858718395233,-6.15119207172195,51194.0749841299,30.8,4.933,0.884860396385193,7.396001815795898,0.9116681218147278,70.7750015258789,0.9041119813919067,0.047986846417188644,0.6946277022361755,0.22605879604816437,663.275988621927,428.244379030945,7.53349946999682,9.70531913702293,1343.83604209394,48.1533141798445
19,AUT,Austria,2019,77.0,1.86229813098907,1.49212622642517,1.52132439613342,-2.85255617561831,49885.9947355204,30.2,4.56,0.892189025878906,7.195361137390137,0.9644888043403625,70.9000015258789,0.9034276604652405,0.0542902834713459,0.7273411154747009,0.20516973733901978,611.760890276286,558.866388736861,4.84237506109276,10.7207931585123,1299.81734110816,44.1106584053496
20,AUT,Austria,2020,76.0,1.77060890197754,1.60586321353912,1.47770941257477,-2.76332070661681,48716.4098900349,29.8,5.201,0.887600898742676,7.213489055633545,0.924831211566925,71.0250015258789,0.9119098782539368,0.004416045732796192,0.7163522839546204,0.20649965107440948,543.760805866604,610.814572479756,5.91617863805975,19.8815035445993,951.236206294792,34.879633830079
